Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2026-09-17 00:00:00+03:00,179.6999969482422,191.85000610351562,179.1999969482422,190.89999389648438,190.89999389648438,17638359,0.0,0.0,0.0
