Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2025-09-11 00:00:00+03:00,123.5,124.80000305175781,119.0,119.0,119.0,316355,0.0,0.0
2025-09-12 00:00:00+03:00,118.9000015258789,119.30000305175781,113.30000305175781,113.5,113.5,298510,0.0,0.0
2025-09-15 00:00:00+03:00,113.5,120.0,112.4000015258789,119.9000015258789,119.9000015258789,280783,0.0,0.0
2025-09-16 00:00:00+03:00,119.9000015258789,123.0,118.5,122.5999984741211,122.5999984741211,343979,0.0,0.0
2025-09-17 00:00:00+03:00,122.5999984741211,123.9000015258789,119.9000015258789,120.4000015258789,120.4000015258789,315005,0.0,0.0
2025-09-18 00:00:00+03:00,120.9000015258789,125.9000015258789,120.69999694824219,121.19999694824219,121.19999694824219,560579,0.0,0.0
2025-09-19 00:00:00+03:00,121.19999694824219,124.0,120.5,121.5,121.5,343100,0.0,0.0
2025-09-22 00:00:00+03:00,122.19999694824219,124.9000015258789,118.4000015258789,120.5,120.5,557049,0.0,0.0
2025-09-23 00:00:00+03:00,120.5,124.0,118.5999984741211,119.0,119.0,460781,0.0,0.0
2025-09-24 00:00:00+03:00,119.0999984741211,121.4000015258789,117.5,118.5,118.5,406152,0.0,0.0
2025-09-25 00:00:00+03:00,118.5999984741211,125.19999694824219,118.5999984741211,118.9000015258789,118.9000015258789,689131,0.0,0.0
2025-09-26 00:00:00+03:00,118.5,119.80000305175781,115.80000305175781,116.80000305175781,116.80000305175781,342654,0.0,0.0
2025-09-29 00:00:00+03:00,117.0999984741211,125.69999694824219,116.19999694824219,118.19999694824219,118.19999694824219,2039284,0.0,0.0
2025-09-30 00:00:00+03:00,119.69999694824219,121.0999984741211,111.0,111.5999984741211,111.5999984741211,848467,0.0,0.0
2025-10-01 00:00:00+03:00,111.5999984741211,120.0,106.9000015258789,116.30000305175781,116.30000305175781,681476,0.0,0.0
2025-10-02 00:00:00+03:00,116.30000305175781,124.4000015258789,116.30000305175781,121.9000015258789,121.9000015258789,1125874,0.0,0.0
2025-10-03 00:00:00+03:00,122.0,124.0,118.4000015258789,120.30000305175781,120.30000305175781,894366,0.0,0.0
2025-10-06 00:00:00+03:00,121.5,122.0,113.80000305175781,114.0,114.0,490415,0.0,0.0
2025-10-07 00:00:00+03:00,114.69999694824219,125.4000015258789,114.30000305175781,125.4000015258789,125.4000015258789,1477206,0.0,0.0
2025-10-08 00:00:00+03:00,128.1999969482422,135.39999389648438,125.4000015258789,126.5,126.5,2817220,0.0,0.0
2025-10-09 00:00:00+03:00,126.5,131.6999969482422,124.19999694824219,129.3000030517578,129.3000030517578,1241041,0.0,0.0
2025-10-10 00:00:00+03:00,130.5,142.1999969482422,129.6999969482422,142.1999969482422,142.1999969482422,2736181,0.0,0.0
2025-10-13 00:00:00+03:00,156.39999389648438,156.39999389648438,156.39999389648438,156.39999389648438,156.39999389648438,154988,0.0,0.0
2025-10-14 00:00:00+03:00,172.0,172.0,172.0,172.0,172.0,300587,0.0,0.0
2025-10-15 00:00:00+03:00,172.0,186.1999969482422,155.8000030517578,172.1999969482422,172.1999969482422,11326851,0.0,0.0
2025-10-16 00:00:00+03:00,172.5,181.60000610351562,158.60000610351562,159.8000030517578,159.8000030517578,3204702,0.0,0.0
2025-10-17 00:00:00+03:00,159.8000030517578,175.6999969482422,151.0,173.39999389648438,173.39999389648438,4850875,0.0,0.0
2025-10-20 00:00:00+03:00,173.3000030517578,181.6999969482422,169.8000030517578,171.1999969482422,171.1999969482422,2572680,0.0,0.0
2025-10-21 00:00:00+03:00,170.89999389648438,182.5,164.60000610351562,175.0,175.0,2333115,0.0,0.0
2025-10-22 00:00:00+03:00,176.0,182.0,168.6999969482422,170.10000610351562,170.10000610351562,1321224,0.0,0.0
