Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2026-09-15 00:00:00+03:00,40.02000045776367,40.849998474121094,40.02000045776367,40.810001373291016,40.810001373291016,29831,0.0,0.0,0.0
