Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2026-09-21 00:00:00+03:00,48.5,49.5,48.5,48.849998474121094,48.849998474121094,458,0.0,0.0,0.0
