Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2026-09-17 00:00:00+03:00,50.599998474121094,52.63999938964844,50.220001220703125,52.0,52.0,8909,0.0,0.0,0.0
