Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2026-09-09 00:00:00+03:00,40.849998474121094,41.939998626708984,40.849998474121094,41.939998626708984,41.939998626708984,1380,0.0,0.0,0.0
