Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2026-09-16 00:00:00+03:00,104.0,104.0,96.80000305175781,96.80000305175781,96.80000305175781,2954,0.0,0.0,0.0
