Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2026-07-17 00:00:00+03:00,76.86000061035156,76.86000061035156,75.4000015258789,75.81999969482422,75.81999969482422,9767,0.0,0.0,0.0
2026-07-20 00:00:00+03:00,75.80000305175781,77.9000015258789,75.76000213623047,77.23999786376953,77.23999786376953,42885,0.0,0.0,0.0
2026-07-21 00:00:00+03:00,77.23999786376953,77.23999786376953,76.0999984741211,76.4000015258789,76.4000015258789,10241,0.0,0.0,0.0
2026-07-22 00:00:00+03:00,84.04000091552734,84.04000091552734,74.0999984741211,77.13999938964844,77.13999938964844,4189,0.0,0.0,0.0
2026-07-23 00:00:00+03:00,78.08000183105469,78.41999816894531,77.04000091552734,77.04000091552734,77.04000091552734,9785,0.0,0.0,0.0
2026-07-24 00:00:00+03:00,77.0,77.0,73.87999725341797,75.31999969482422,75.31999969482422,19045,0.0,0.0,0.0
2026-07-27 00:00:00+03:00,75.36000061035156,75.36000061035156,73.9800033569336,74.5,74.5,34408,0.0,0.0,0.0
2026-07-28 00:00:00+03:00,74.5,75.19999694824219,74.27999877929688,74.54000091552734,74.54000091552734,18144,0.0,0.0,0.0
2026-07-29 00:00:00+03:00,74.54000091552734,74.83999633789062,73.4000015258789,73.87999725341797,73.87999725341797,36228,0.0,0.0,0.0
2026-07-30 00:00:00+03:00,72.0199966430664,74.05999755859375,72.0199966430664,73.0199966430664,73.0199966430664,38075,0.0,0.0,0.0
2026-07-31 00:00:00+03:00,73.0199966430664,73.80000305175781,72.5,73.30000305175781,73.30000305175781,13825,0.0,0.0,0.0
2026-08-03 00:00:00+03:00,76.9000015258789,76.9000015258789,72.18000030517578,72.5199966430664,72.5199966430664,43472,0.0,0.0,0.0
2026-08-04 00:00:00+03:00,72.5199966430664,73.5,71.86000061035156,73.5,73.5,12063,0.0,0.0,0.0
2026-08-05 00:00:00+03:00,75.9000015258789,75.9000015258789,73.5,74.45999908447266,74.45999908447266,27293,0.0,0.0,0.0
2026-08-06 00:00:00+03:00,75.30000305175781,76.45999908447266,74.08000183105469,75.80000305175781,75.80000305175781,32173,0.0,0.0,0.0
2026-08-07 00:00:00+03:00,75.80000305175781,77.5,75.0,76.0,76.0,17793,0.0,0.0,0.0
2026-08-10 00:00:00+03:00,77.30000305175781,77.30000305175781,74.66000366210938,75.4000015258789,75.4000015258789,24125,0.0,0.0,0.0
2026-08-11 00:00:00+03:00,76.0,76.33999633789062,74.73999786376953,75.83999633789062,75.83999633789062,22754,0.0,0.0,0.0
2026-08-12 00:00:00+03:00,77.4000015258789,78.54000091552734,75.80000305175781,77.91999816894531,77.91999816894531,38684,0.0,0.0,0.0
2026-08-13 00:00:00+03:00,78.9800033569336,79.72000122070312,77.0999984741211,77.58000183105469,77.58000183105469,84727,0.0,0.0,0.0
2026-08-14 00:00:00+03:00,77.58000183105469,79.04000091552734,77.58000183105469,78.62000274658203,78.62000274658203,61013,0.0,0.0,0.0
2026-08-17 00:00:00+03:00,82.68000030517578,82.68000030517578,79.05999755859375,79.91999816894531,79.91999816894531,19803,0.0,0.0,0.0
2026-08-18 00:00:00+03:00,81.80000305175781,81.80000305175781,78.80000305175781,80.37999725341797,80.37999725341797,67413,0.0,0.0,0.0
2026-08-19 00:00:00+03:00,81.0999984741211,83.05999755859375,80.68000030517578,83.0,83.0,21933,0.0,0.0,0.0
2026-08-20 00:00:00+03:00,83.23999786376953,83.9800033569336,80.22000122070312,83.31999969482422,83.31999969482422,15936,0.0,0.0,0.0
2026-08-21 00:00:00+03:00,83.31999969482422,84.77999877929688,83.31999969482422,84.72000122070312,84.72000122070312,45344,0.0,0.0,0.0
2026-08-24 00:00:00+03:00,86.12000274658203,86.12000274658203,83.86000061035156,84.26000213623047,84.26000213623047,111178,0.0,0.0,0.0
2026-08-25 00:00:00+03:00,85.95999908447266,85.95999908447266,82.4000015258789,83.18000030517578,83.18000030517578,24790,0.0,0.0,0.0
2026-08-26 00:00:00+03:00,81.05999755859375,84.37999725341797,81.05999755859375,84.37999725341797,84.37999725341797,24029,0.0,0.0,0.0
2026-08-27 00:00:00+03:00,84.72000122070312,85.0,75.95999908447266,84.73999786376953,84.73999786376953,77105,0.0,0.0,0.0
2026-08-28 00:00:00+03:00,85.0,86.44000244140625,85.0,86.31999969482422,86.31999969482422,31088,0.0,0.0,0.0
2026-08-31 00:00:00+03:00,89.68000030517578,89.68000030517578,84.22000122070312,84.54000091552734,84.54000091552734,34761,0.0,0.0,0.0
2026-09-01 00:00:00+03:00,86.0,86.0,80.5199966430664,81.87999725341797,81.87999725341797,160514,0.0,0.0,0.0
2026-09-02 00:00:00+03:00,81.9800033569336,81.9800033569336,79.58000183105469,80.0999984741211,80.0999984741211,36447,0.0,0.0,0.0
2026-09-03 00:00:00+03:00,80.0999984741211,83.26000213623047,77.73999786376953,77.76000213623047,77.76000213623047,39588,0.0,0.0,0.0
2026-09-04 00:00:00+03:00,79.19999694824219,79.19999694824219,77.31999969482422,78.0999984741211,78.0999984741211,64052,0.0,0.0,0.0
2026-09-07 00:00:00+03:00,78.0999984741211,79.4800033569336,77.63999938964844,78.62000274658203,78.62000274658203,22653,0.0,0.0,0.0
2026-09-08 00:00:00+03:00,79.9800033569336,79.9800033569336,77.37999725341797,77.55999755859375,77.55999755859375,7701,0.0,0.0,0.0
