Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2026-07-17 00:00:00+03:00,354.3999938964844,358.1000061035156,351.5,358.1000061035156,358.1000061035156,3283,0.0,0.0,0.0
2026-07-20 00:00:00+03:00,360.3999938964844,370.0,360.3999938964844,368.79998779296875,368.79998779296875,7159,0.0,0.0,0.0
2026-07-21 00:00:00+03:00,360.8999938964844,371.1000061035156,360.8999938964844,370.5,370.5,26679,0.0,0.0,0.0
2026-07-22 00:00:00+03:00,373.8999938964844,373.8999938964844,369.6000061035156,369.6000061035156,369.6000061035156,15252,0.0,0.0,0.0
2026-07-23 00:00:00+03:00,369.79998779296875,377.0,369.79998779296875,374.3999938964844,374.3999938964844,25164,0.0,0.0,0.0
2026-07-24 00:00:00+03:00,372.3999938964844,372.3999938964844,365.5,365.70001220703125,365.70001220703125,11157,0.0,0.0,0.0
2026-07-27 00:00:00+03:00,365.5,365.5,357.20001220703125,357.20001220703125,357.20001220703125,5496,0.0,0.0,0.0
2026-07-28 00:00:00+03:00,354.79998779296875,354.79998779296875,349.0,353.20001220703125,353.20001220703125,5025,0.0,0.0,0.0
2026-07-29 00:00:00+03:00,353.70001220703125,353.70001220703125,344.6000061035156,344.70001220703125,344.70001220703125,5540,0.0,0.0,0.0
2026-07-30 00:00:00+03:00,342.5,342.8999938964844,339.0,340.0,340.0,5410,0.0,0.0,0.0
2026-07-31 00:00:00+03:00,339.70001220703125,339.70001220703125,329.8999938964844,334.20001220703125,334.20001220703125,16154,0.0,0.0,0.0
2026-08-03 00:00:00+03:00,335.70001220703125,336.79998779296875,325.6000061035156,330.8999938964844,330.8999938964844,5404,0.0,0.0,0.0
2026-08-04 00:00:00+03:00,324.0,337.8999938964844,324.0,337.8999938964844,337.8999938964844,12812,0.0,0.0,0.0
2026-08-05 00:00:00+03:00,336.29998779296875,347.1000061035156,336.29998779296875,347.1000061035156,347.1000061035156,5656,0.0,0.0,0.0
2026-08-06 00:00:00+03:00,343.20001220703125,350.5,341.79998779296875,350.5,350.5,4855,0.0,0.0,0.0
2026-08-07 00:00:00+03:00,349.8999938964844,350.5,340.70001220703125,346.6000061035156,346.6000061035156,11463,0.0,0.0,0.0
2026-08-10 00:00:00+03:00,343.0,352.29998779296875,338.5,339.6000061035156,339.6000061035156,7057,0.0,0.0,0.0
2026-08-11 00:00:00+03:00,340.20001220703125,344.20001220703125,335.6000061035156,342.6000061035156,342.6000061035156,8636,0.0,0.0,0.0
2026-08-12 00:00:00+03:00,340.29998779296875,343.79998779296875,335.1000061035156,335.1000061035156,335.1000061035156,11018,0.0,0.0,0.0
2026-08-13 00:00:00+03:00,368.6000061035156,368.6000061035156,329.5,336.79998779296875,336.79998779296875,8909,0.0,0.0,0.0
2026-08-14 00:00:00+03:00,336.8999938964844,346.8999938964844,336.8999938964844,344.3999938964844,344.3999938964844,13673,0.0,0.0,0.0
2026-08-17 00:00:00+03:00,344.3999938964844,346.20001220703125,339.8999938964844,343.70001220703125,343.70001220703125,12626,0.0,0.0,0.0
2026-08-18 00:00:00+03:00,342.79998779296875,342.79998779296875,338.29998779296875,338.29998779296875,338.29998779296875,1198,0.0,0.0,0.0
2026-08-19 00:00:00+03:00,340.3999938964844,346.70001220703125,338.0,346.5,346.5,6932,0.0,0.0,0.0
2026-08-20 00:00:00+03:00,347.20001220703125,356.0,347.20001220703125,354.29998779296875,354.29998779296875,16796,0.0,0.0,0.0
2026-08-21 00:00:00+03:00,356.5,356.8999938964844,350.79998779296875,355.0,355.0,17923,0.0,0.0,0.0
2026-08-24 00:00:00+03:00,355.79998779296875,356.6000061035156,347.79998779296875,356.6000061035156,356.6000061035156,39819,0.0,0.0,0.0
2026-08-25 00:00:00+03:00,354.20001220703125,357.3999938964844,349.20001220703125,357.3999938964844,357.3999938964844,6648,0.0,0.0,0.0
2026-08-26 00:00:00+03:00,356.6000061035156,361.29998779296875,353.20001220703125,357.20001220703125,357.20001220703125,8505,0.0,0.0,0.0
2026-08-27 00:00:00+03:00,358.8999938964844,363.8999938964844,358.0,363.8999938964844,363.8999938964844,2069,0.0,0.0,0.0
2026-08-28 00:00:00+03:00,363.29998779296875,377.20001220703125,363.0,377.20001220703125,377.20001220703125,12815,0.0,0.0,0.0
2026-08-31 00:00:00+03:00,376.6000061035156,380.6000061035156,367.0,368.20001220703125,368.20001220703125,19789,0.0,0.0,0.0
2026-09-01 00:00:00+03:00,368.6000061035156,368.6000061035156,359.5,359.6000061035156,359.6000061035156,4759,0.0,0.0,0.0
2026-09-02 00:00:00+03:00,359.8999938964844,359.8999938964844,353.20001220703125,359.0,359.0,903,0.0,0.0,0.0
2026-09-03 00:00:00+03:00,356.8999938964844,356.8999938964844,341.5,342.0,342.0,4264,0.0,0.0,0.0
2026-09-04 00:00:00+03:00,340.0,340.0,329.0,333.70001220703125,333.70001220703125,51127,0.0,0.0,0.0
2026-09-07 00:00:00+03:00,328.29998779296875,330.1000061035156,323.0,330.1000061035156,330.1000061035156,103968,0.0,0.0,0.0
2026-09-08 00:00:00+03:00,323.3999938964844,329.6000061035156,322.5,329.6000061035156,329.6000061035156,5852,0.0,0.0,0.0
2026-09-09 00:00:00+03:00,324.5,339.29998779296875,323.8999938964844,339.29998779296875,339.29998779296875,156785,0.0,0.0,0.0
2026-09-10 00:00:00+03:00,339.3999938964844,349.1000061035156,339.3999938964844,344.79998779296875,344.79998779296875,6476,0.0,0.0,0.0
2026-09-11 00:00:00+03:00,344.79998779296875,347.1000061035156,339.0,340.5,340.5,6902,0.0,0.0,0.0
