Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2026-09-25 00:00:00+03:00,244.0,245.0,244.0,244.6999969482422,244.6999969482422,2331,0.0,0.0,0.0
