Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2026-09-07 00:00:00+03:00,175.89999389648438,178.35000610351562,175.89999389648438,178.0500030517578,178.0500030517578,1204,0.0,0.0,0.0
